                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10000      1.5970000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     865                                      815                  1.3778040312404614E+007                  5.0503656631257972E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  1.5548908504888870E-001                  9.4037791144746641E-002                  7.8131484309439276E-008                  9.9999999998275002E-001                  9.9999996572107219E-001                  9.4037791144746641E-002                  7.8131484309439276E-008                  9.9999999998275002E-001                  9.9999996572107219E-001                  6.4418084441491863E-001                 -4.2120266126924115E+001                 -9.8999999999999986E+001                  6.4418084441491852E-001                  3.9128198098606998E-001                  2.8901291354815534E-001                 -4.2120266126924115E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.3717243224689148E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8433816292418803E+000                  7.6887120952966448E-001                  2.2093118273369727E-001                  4.1993319040842136E+000                 -2.3176618738137089E-011                  7.2406331394319805E+000                  1.7861213579467110E+000                  1.7155021356437615E+001                  1.7861213579467110E+000                  7.2406331394319805E+000                  6.2040729850830312E-001                  8.4964246987271241E-001                  1.2977533534616856E+000                  6.9927918332830263E-001                  2.8023472562815765E-001                  5.6805573149402706E-004                  9.3597124676098199E-003                  3.4416106108119894E-003                  9.3604466091399673E-003                  1.1176901568234179E+000                  4.4718401919609369E-001                                        0                                        0                                        4 
                                     866                                      819                  1.3884366142930860E+007                  5.0266387837355238E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  1.4905459188877745E-001                  9.1046728482780281E-002                  7.8131486308491228E-008                  9.9999999998275002E-001                  9.9999997518119654E-001                  9.1046728482780281E-002                  7.8131486308491228E-008                  9.9999999998275002E-001                  9.9999997518119654E-001                  6.4230196569540232E-001                 -4.2051540411632232E+001                 -9.8999999999999986E+001                  6.4230196569540221E-001                  4.0362490018064140E-001                  2.6844156944608066E-001                 -4.2051540411632232E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.0631184706524045E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8447015581693025E+000                  7.7350497419473052E-001                  2.2060820721138680E-001                  4.1999778551288340E+000                 -3.2160463073714728E-011                  7.2418556619645491E+000                  1.7914947548008582E+000                  1.7161628935265735E+001                  1.7914947548008582E+000                  7.2418556619645491E+000                  6.2041852982445989E-001                  8.4963120079470411E-001                  1.2977866270776555E+000                  6.9925681430063480E-001                  2.8024585324636619E-001                  4.9751666444356650E-004                  9.3596507291447018E-003                  3.4416106108119903E-003                  9.3604466091399691E-003                  1.1176850737473858E+000                  4.4718665280655245E-001                                        0                                        0                                        4 
                                     867                                      824                  1.3986370597986301E+007                  5.0086191400339031E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  1.4250789003806033E-001                  8.8055665820809814E-002                  7.8131484198633788E-008                  9.9999999998275002E-001                  9.9999998197153972E-001                  8.8055665820809814E-002                  7.8131484198633788E-008                  9.9999999998275002E-001                  9.9999998197153972E-001                  6.4120665259168508E-001                 -4.1983523777586385E+001                 -1.5051499783199059E+001                  6.4120665259168508E-001                  4.1650692190524885E-001                  2.4750832794752239E-001                 -4.1983523777586385E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.7331487161397209E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8460203576664309E+000                  7.7795352819311248E-001                  2.2019488521632100E-001                  4.2008044991189664E+000                 -4.2878557877902409E-011                  7.2430647350731281E+000                  1.7968657067842169E+000                  1.7168221078011417E+001                  1.7968657067842169E+000                  7.2430647350731281E+000                  6.2042905081396926E-001                  8.4962047840439991E-001                  1.2978180713813017E+000                  6.9923551819407215E-001                  2.8025695571301135E-001                  4.3362969878521138E-004                  9.3595854010328772E-003                  3.4416106108119903E-003                  9.3604466091399673E-003                  1.1176802462906614E+000                  4.4718927715958379E-001                                        0                                        0                                        4 
                                     868                                      825                  1.4083932211520994E+007                  4.9892789743335575E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  1.3588645844859540E-001                  8.0671674995502873E-002                  7.8131484198633788E-008                  9.9999999998275002E-001                  9.9999998657701239E-001                  8.0671674995502873E-002                  7.8131484198633788E-008                  9.9999999998275002E-001                  9.9999998657701239E-001                  6.4065930320819187E-001                 -4.1916654454785508E+001                 -9.8999999999999986E+001                  6.4065930320819175E-001                  4.2932517998203401E-001                  2.2645406264807691E-001                 -4.1916654454785508E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.4033816106814693E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8473225687223764E+000                  7.8219452537664635E-001                  2.1971096169619672E-001                  4.2017723461592142E+000                 -5.2453920272078391E-011                  7.2442540380502844E+000                  1.8021817246391882E+000                  1.7174738778463070E+001                  1.8021817246391882E+000                  7.2442540380502844E+000                  6.2043888684151138E-001                  8.4961031063907944E-001                  1.2978476643038770E+000                  6.9921532066798142E-001                  2.8026802130513662E-001                  3.7630235332095541E-004                  9.3595165174189809E-003                  3.4416106108119903E-003                  9.3604466091399673E-003                  1.1176756719883061E+000                  4.4719188393755643E-001                                        0                                        0                                        4 
                                     869                                      830                  1.4177743563576695E+007                  4.9722553952750195E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  1.2848433121019087E-001                  7.8489807568357384E-002                  7.8131486031152286E-008                  9.9999999998587497E-001                  9.9999998983656480E-001                  7.8489807568357384E-002                  7.8131486031152286E-008                  9.9999999998587497E-001                  9.9999998983656480E-001                  6.3958301468477330E-001                 -4.1851527964998084E+001                 -9.8999999999999986E+001                  6.3958301468477308E-001                  4.4110552302564410E-001                  2.0404409971328308E-001                 -4.1851527964998084E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.0115041281120003E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8486201893876961E+000                  7.8627453826405380E-001                  2.1915572680926196E-001                  4.2028828159330844E+000                 -6.2537531270078310E-011                  7.2454068292799461E+000                  1.8075150704055725E+000                  1.7181237527955950E+001                  1.8075150704055725E+000                  7.2454068292799461E+000                  6.2044842505458930E-001                  8.4960033981504157E-001                  1.2978764455821288E+000                  6.9919555114831999E-001                  2.8027944191369919E-001                  3.2305326500654060E-004                  9.3594400968889779E-003                  3.4416106108119899E-003                  9.3604466091399691E-003                  1.1176713111287617E+000                  4.4719447566309434E-001                                        0                                        0                                        4 
                                     870                                      830                  1.4268772886801014E+007                  4.9591813138941472E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  1.2140273906911400E-001                  7.3436480791863878E-002                  7.8131486586484001E-008                  9.9999999998587497E-001                  9.9999999204438128E-001                  7.3436480791863878E-002                  7.8131486586484001E-008                  9.9999999998587497E-001                  9.9999999204438128E-001                  6.3941164410538209E-001                 -4.1787530470998462E+001                 -9.8999999999999986E+001                  6.3941164410538209E-001                  4.5334104603755393E-001                  1.8158641741383402E-001                 -4.1787530470998462E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.6202188571515590E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8499198399980243E+000                  7.9021567020410766E-001                  2.1852699155863178E-001                  4.2041402864343445E+000                 -7.2908193883032139E-011                  7.2465366084352354E+000                  1.8128689080404232E+000                  1.7187734120926255E+001                  1.8128689080404232E+000                  7.2465366084352354E+000                  6.2045757766799992E-001                  8.4959069039177360E-001                  1.2979040606420196E+000                  6.9917640835797634E-001                  2.8029106354708683E-001                  2.7505505740293810E-004                  9.3593570859835835E-003                  3.4416106108119899E-003                  9.3604466091399691E-003                  1.1176671133189660E+000                  4.4719708105253325E-001                                        0                                        0                                        4 
                                     871                                      834                  1.4358626638061114E+007                  4.9535362129703495E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  1.1324302149380332E-001                  7.0565021442516696E-002                  7.8131486031592690E-008                  9.9999999998587497E-001                  9.9999999346230828E-001                  7.0565021442516696E-002                  7.8131486031592690E-008                  9.9999999998587497E-001                  9.9999999346230828E-001                  6.4038466675770678E-001                 -4.1724170164245500E+001                 -9.8999999999999986E+001                  6.4038466675770667E-001                  4.6604765704274737E-001                  1.5973351130460928E-001                 -4.1724170164245500E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.1600766898101663E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8512359093703119E+000                  7.9406285680427735E-001                  2.1781844611414061E-001                  4.2055573773233270E+000                 -8.3142097106020384E-011                  7.2476518617255099E+000                  1.8182851046322777E+000                  1.7194279060759051E+001                  1.8182851046322777E+000                  7.2476518617255099E+000                  6.2046643072002561E-001                  8.4958129316571718E-001                  1.2979306962346593E+000                  6.9915774831050437E-001                  2.8030299605499059E-001                  2.3220282960166965E-004                  9.3592668058602793E-003                  3.4416106108119907E-003                  9.3604466091399691E-003                  1.1176629971787588E+000                  4.4719975005851009E-001                                        0                                        0                                        5 
                                     872                                      833                  1.4448974603379585E+007                  4.9559183764773600E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  1.0514423665414210E-001                  6.4919680717424377E-002                  7.8131486309365261E-008                  9.9999999998743749E-001                  9.9999999430317643E-001                  6.4919680717424377E-002                  7.8131486309365261E-008                  9.9999999998743749E-001                  9.9999999430317643E-001                  6.4235484839404910E-001                 -4.1660490191109602E+001                 -1.4449439791871097E+001                  6.4235484839404955E-001                  4.7890320367744660E-001                  1.3879419410554572E-001                 -4.1660490191109602E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.6931630347488361E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8525844320212590E+000                  7.9786078579683140E-001                  2.1702036530852417E-001                  4.2071535389345591E+000                 -9.3011571982239915E-011                  7.2487713744556794E+000                  1.8238282406399193E+000                  1.7200955909975050E+001                  1.8238282406399193E+000                  7.2487713744556794E+000                  6.2047516184031093E-001                  8.4957196812899693E-001                  1.2979568431781840E+000                  6.9913922415367302E-001                  2.8031551385350251E-001                  1.9382308093071268E-004                  9.3591666681569451E-003                  3.4416106108119903E-003                  9.3604466091399691E-003                  1.1176588768424021E+000                  4.4720253574169605E-001                                        0                                        0                                        4 
                                     873                                      831                  1.4541523083354669E+007                  4.9663692902541969E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  9.7126570128589246E-002                  5.6638472726658895E-002                  7.8131486309582075E-008                  9.9999999998743749E-001                  9.9999999474508783E-001                  5.6638472726658895E-002                  7.8131486309582075E-008                  9.9999999998743749E-001                  9.9999999474508783E-001                  6.4438319316124149E-001                 -4.1595916397221039E+001                 -9.8999999999999986E+001                  6.4438319316124149E-001                  4.9110111794167782E-001                  1.1770105306515447E-001                 -4.1595916397221039E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.3308987372054363E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8539826035042482E+000                  8.0167601147930845E-001                  2.1613163518378434E-001                  4.2089309991840391E+000                 -1.0095909212725602E-010                  7.2498997405433014E+000                  1.8296214742026564E+000                  1.7207892614170017E+001                  1.8296214742026564E+000                  7.2498997405433014E+000                  6.2048429062783605E-001                  8.4956217092437258E-001                  1.2979839737147025E+000                  6.9911981278671609E-001                  2.8032947622653104E-001                  1.5774322521073321E-004                  9.3590451504948092E-003                  3.4416106108119903E-003                  9.3604466091399691E-003                  1.1176546638390377E+000                  4.4720548773201768E-001                                        0                                        0                                        4 
                                     874                                      837                  1.4636874321044857E+007                  4.9793263347027299E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  8.8341874112879998E-002                  5.3956631362909679E-002                  7.8131483811146575E-008                  9.9999999877181289E-001                  9.9999999501196490E-001                  5.3956631362909679E-002                  7.8131483811146575E-008                  9.9999999877181289E-001                  9.9999999501196490E-001                  6.4819953721986778E-001                 -4.1530756000603240E+001                 -9.8999999999999986E+001                  6.4819953721986778E-001                  5.0418399342018283E-001                  9.8804865425587016E-002                 -4.1530756000603240E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.9323729169795003E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8554258752221866E+000                  8.0548468802654982E-001                  2.1514943002152837E-001                  4.2108954095085513E+000                 -1.0811090580481524E-010                  7.2510325551816166E+000                  1.8356444170969204E+000                  1.7215064554094891E+001                  1.8356444170969204E+000                  7.2510325551816166E+000                  6.2049369489559125E-001                  8.4955203996575634E-001                  1.2980116741221630E+000                  6.9909972202791415E-001                  2.8034475838126993E-001                  1.2570288371688471E-004                  9.3589013224397218E-003                  3.4416106108119899E-003                  9.3604466091399673E-003                  1.1176503197196279E+000                  4.4720864351797585E-001                                        0                                        0                                        4 
                                     875                                      843                  1.4734857188247465E+007                  4.9911501437552594E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  7.8804007906768198E-002                  4.8658423315640298E-002                  7.8131483311546214E-008                  9.9999999869368739E-001                  9.9999999520026039E-001                  4.8658423315640298E-002                  7.8131483311546214E-008                  9.9999999869368739E-001                  9.9999999520026039E-001                  6.5409892953448989E-001                 -4.1465244165896934E+001                 -9.8999999999999986E+001                  6.5409892953448978E-001                  5.1784444343010083E-001                  8.4317899379007202E-002                 -4.1465244165896934E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.5089579113945933E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8568888052961445E+000                  8.0920370122827590E-001                  2.1408307647447541E-001                  4.2130281166026569E+000                 -1.1400207855012336E-010                  7.2521732472785807E+000                  1.8417661929206197E+000                  1.7222344064561288E+001                  1.8417661929206197E+000                  7.2521732472785807E+000                  6.2050316539793193E-001                  8.4954176773324375E-001                  1.2980393892392927E+000                  6.9907930982763056E-001                  2.8036113861303730E-001                  9.9007345307004693E-005                  9.3587373677688473E-003                  3.4416106108119899E-003                  9.3604466091399673E-003                  1.1176458340836570E+000                  4.4721201468218702E-001                                        0                                        0                                        4 
                                     876                                      837                  1.4834664168237563E+007                  4.9991609146859846E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  6.9755237061645867E-002                  4.3497070587061148E-002                  7.8131483367057365E-008                  9.9999999869368739E-001                  9.9999999534964723E-001                  4.3497070587061148E-002                  7.8131483367057365E-008                  9.9999999869368739E-001                  9.9999999534964723E-001                  6.6082466957813912E-001                 -4.1400623066038420E+001                 -9.8999999999999986E+001                  6.6082466957813912E-001                  5.3058833244044978E-001                  7.4280449623471217E-002                 -4.1400623066038420E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.1259891940757183E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8583486259021407E+000                  8.1275818630453878E-001                  2.1294067780061443E-001                  4.2153129139503793E+000                 -1.1964804701311406E-010                  7.2532911084031886E+000                  1.8478891691831212E+000                  1.7229602248338772E+001                  1.8478891691831212E+000                  7.2532911084031886E+000                  6.2051304123810302E-001                  8.4953096740738410E-001                  1.2980680965909286E+000                  6.9905789391012896E-001                  2.8037939091978431E-001                  7.6550264489977897E-005                  9.3585370885333977E-003                  3.4416106108119899E-003                  9.3604466091399673E-003                  1.1176412203317878E+000                  4.4721557079848978E-001                                        0                                        0                                        4 
                                     877                                      836                  1.4936255003438964E+007                  5.0068545307728325E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  6.1409663661787933E-002                  3.6018040136632734E-002                  7.8131484033191180E-008                  9.9999999869368805E-001                  9.9999999547912510E-001                  3.6018040136632734E-002                  7.8131484033191180E-008                  9.9999999869368805E-001                  9.9999999547912510E-001                  6.6931326069673303E-001                 -4.1336589802781816E+001                 -9.8999999999999986E+001                  6.6931326069673303E-001                  5.4336976528034731E-001                  7.0253673318952894E-002                 -4.1336589802781816E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7541761129163186E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8597849036359579E+000                  8.1607749363777971E-001                  2.1172777599960052E-001                  4.2177387175524066E+000                 -1.2451418059368968E-010                  7.2544010788734106E+000                  1.8538735531710708E+000                  1.7236713786905700E+001                  1.8538735531710708E+000                  7.2544010788734106E+000                  6.2052319456049876E-001                  8.4951977830345948E-001                  1.2980974531383991E+000                  6.9903567858758675E-001                  2.8039921539898088E-001                  5.9096372445449588E-005                  9.3583012172477435E-003                  3.4416106108119899E-003                  9.3604466091399673E-003                  1.1176364583293250E+000                  4.4721932020811500E-001                                        0                                        0                                        4 
                                     878                                      836                  1.5040441594221199E+007                  5.0178118271782557E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  5.3180670081387250E-002                  2.8966875765984390E-002                  7.8131484477280390E-008                  9.9999999869368850E-001                  9.9999999559141428E-001                  2.8966875765984390E-002                  7.8131484477280390E-008                  9.9999999869368850E-001                  9.9999999559141428E-001                  6.7890000870833955E-001                 -4.1272200783568685E+001                 -9.8999999999999986E+001                  6.7890000870833955E-001                  5.5554208479777045E-001                  7.2062758721637407E-002                 -4.1272200783568685E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4375829496418055E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8611915603213203E+000                  8.1912158794048362E-001                  2.1043650978022782E-001                  4.2203212499911524E+000                 -1.2893057745898231E-010                  7.2555252970409256E+000                  1.8596713449048563E+000                  1.7243652267397355E+001                  1.8596713449048563E+000                  7.2555252970409256E+000                  6.2053403120427042E-001                  8.4950774740449331E-001                  1.2981286163596935E+000                  6.9901180827154796E-001                  2.8042148889552493E-001                  4.5849103691882223E-005                  9.3580082995541325E-003                  3.4416106108119899E-003                  9.3604466091399673E-003                  1.1176314843817323E+000                  4.4722329462637384E-001                                        0                                        0                                        4 
                                     879                                      832                  1.5147138747088969E+007                  5.0281528307617380E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  4.5994156565741649E-002                  2.6679016692770674E-002                  7.8131484921369600E-008                  9.9999999873275136E-001                  9.9999999569236520E-001                  2.6679016692770674E-002                  7.8131484921369600E-008                  9.9999999873275136E-001                  9.9999999569236520E-001                  6.8959422320578811E-001                 -4.1207770753100561E+001                 -9.8999999999999986E+001                  6.8959422320578811E-001                  5.6738733120540330E-001                  7.9234054676470350E-002                 -4.1207770753100561E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4642749119836069E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8625499270709938E+000                  8.2182469678267733E-001                  2.0907133070197711E-001                  4.2230516081476539E+000                 -1.3274194213852346E-010                  7.2566767956399953E+000                  1.8651329879103915E+000                  1.7250280444083138E+001                  1.8651329879103915E+000                  7.2566767956399953E+000                  6.2054550792026286E-001                  8.4949495496486005E-001                  1.2981614385911624E+000                  6.9898638360623322E-001                  2.8044592048229466E-001                  3.6744529838572545E-005                  9.3576586197154695E-003                  3.4416106108119899E-003                  9.3604466091399673E-003                  1.1176262787957727E+000                  4.4722749791690314E-001                                        0                                        0                                        4 
                                     880                                      831                  1.5257273991326103E+007                  5.0419263192293133E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  4.0411138094720377E-002                  2.4494665268853744E-002                  7.8131484699324995E-008                  9.9999999873275114E-001                  9.9999999578736198E-001                  2.4494665268853744E-002                  7.8131484699324995E-008                  9.9999999873275114E-001                  9.9999999578736198E-001                  7.0091198482256711E-001                 -4.1141018759467741E+001                 -9.8999999999999986E+001                  7.0091198482256711E-001                  5.7867547052735102E-001                  9.0642956832651694E-002                 -4.1141018759467741E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5329577049377674E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8638520242666474E+000                  8.2414537627737361E-001                  2.0762747605801768E-001                  4.2259393174355724E+000                 -1.3561150111500731E-010                  7.2578775579007146E+000                  1.8701290258824574E+000                  1.7256490073561430E+001                  1.8701290258824574E+000                  7.2578775579007146E+000                  6.2055768074661655E-001                  8.4948136488409232E-001                  1.2981960759948756E+000                  6.9895932098134128E-001                  2.8047242891778534E-001                  3.1000502507907513E-005                  9.3572543028851290E-003                  3.4416106108119899E-003                  9.3604466091399673E-003                  1.1176207721079243E+000                  4.4723197136536119E-001                                        0                                        0                                        4 
                                     881                                      838                  1.5372037598420409E+007                  5.0598041899445931E+000                  1.5970000000000000E+000                  3.3501983366698667E+001                 -9.8999999999999986E+001                  3.6989029603493338E-002                  2.2310313844937257E-002                  7.8131484921369600E-008                  9.9999999873275136E-001                  9.9999999587519972E-001                  2.2310313844937257E-002                  7.8131484921369600E-008                  9.9999999873275136E-001                  9.9999999587519972E-001                  7.1237554899749944E-001                 -4.1071308029149030E+001                 -1.4574378528479397E+001                  7.1237554899749966E-001                  5.8925754413050790E-001                  1.0480711016828093E-001                 -4.1071308029149030E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7759189387086500E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8650940075467135E+000                  8.2604932581191071E-001                  2.0609548426515542E-001                  4.2290033010212973E+000                 -1.3764905233713197E-010                  7.2591601118129301E+000                  1.8746404196567485E+000                  1.7262294159164380E+001                  1.8746404196567485E+000                  7.2591601118129301E+000                  6.2057086166558284E-001                  8.4946664204046141E-001                  1.2982334168458494E+000                  6.9892998503856330E-001                  2.8050158771199829E-001                  2.7607343111594785E-005                  9.3567811369844774E-003                  3.4416106108119899E-003                  9.3604466091399673E-003                  1.1176148802781876E+000                  4.4723676775444104E-001                                        0                                        0                                        4 
