                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                     279                  9.9346260567176681E-001                  1.3288561461012505E+000                  4.4503179331352936E+000                 -5.1190743730383419E+000                  7.4033231964279116E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     280                  9.9324831569067495E-001                  1.3282620437533257E+000                  4.4539495446062949E+000                 -5.1074850383982948E+000                  7.4191910863563519E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     281                  9.9302722205887206E-001                  1.3276627546472746E+000                  4.4576068498676733E+000                 -5.0959199586096195E+000                  7.4350589026396312E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     282                  9.9279911807441867E-001                  1.3270582025984161E+000                  4.4612913973497657E+000                 -5.0843809646181137E+000                  7.4509266536104937E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     283                  9.9256379114365645E-001                  1.3264483075217499E+000                  4.4650048720631101E+000                 -5.0728690200556610E+000                  7.4667943499665670E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     284                  9.9232102263051492E-001                  1.3258329865330143E+000                  4.4687490087079826E+000                 -5.0613846190379412E+000                  7.4826620048922008E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     285                  9.9207058770194967E-001                  1.3252121545331785E+000                  4.4725255272658995E+000                 -5.0499283146344203E+000                  7.4985296341495973E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     286                  9.9181225516896998E-001                  1.3245857240560026E+000                  4.4763361214502009E+000                 -5.0385008399052742E+000                  7.5143972561913763E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     287                  9.9154578732524556E-001                  1.3239536049347065E+000                  4.4801824665977694E+000                 -5.0271031214138073E+000                  7.5302648921968771E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     288                  9.9127093978540914E-001                  1.3233157039399348E+000                  4.4840662416452783E+000                 -5.0157363171955280E+000                  7.5461325659693346E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     289                  9.9098746132413651E-001                  1.3226719243523180E+000                  4.4879891560651162E+000                 -5.0044019807818430E+000                  7.5620003037028525E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     290                  9.9069509371635434E-001                  1.3220221652759765E+000                  4.4919529772890536E+000                 -4.9931020791558201E+000                  7.5778681337312372E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     291                  9.9039357157694552E-001                  1.3213663208933042E+000                  4.4959595549828810E+000                 -4.9818389875898870E+000                  7.5937360864193044E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     292                  9.9008262219669818E-001                  1.3207042796851478E+000                  4.5000108340704239E+000                 -4.9706153997119253E+000                  7.6096041943053550E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     293                  9.8976196537336714E-001                  1.3200359237433024E+000                  4.5041088422334647E+000                 -4.9594340030014719E+000                  7.6254724924748247E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     294                  9.8943131323810241E-001                  1.3193611285478961E+000                  4.5082556106436700E+000                 -4.9482965781224229E+000                  7.6413410190488920E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     295                  9.8909037007790501E-001                  1.3186797641471453E+000                  4.5124530801142635E+000                 -4.9372038707969459E+000                  7.6572098155108375E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     296                  9.8873883215597247E-001                  1.3179916966063643E+000                  4.5167030590409594E+000                 -4.9261558266972285E+000                  7.6730789267373947E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     297                  9.8837638753253532E-001                  1.3172967891662442E+000                  4.5210071998791781E+000                 -4.9151518725914602E+000                  7.6889484007229916E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     298                  9.8800271588736055E-001                  1.3165949030178450E+000                  4.5253669892549926E+000                 -4.9041919127949214E+000                  7.7048182880631879E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     299                  9.8761748834407881E-001                  1.3158858964973592E+000                  4.5297837633220546E+000                 -4.8932773769254245E+000                  7.7206886414741831E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     300                  9.8722036729560481E-001                  1.3151696225079614E+000                  4.5342587274328734E+000                 -4.8824101057086366E+000                  7.7365595156481843E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     301                  9.8681100623022644E-001                  1.3144459276594558E+000                  4.5387929611893831E+000                 -4.8715920344393968E+000                  7.7524309672301071E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     302                  9.8638904955736695E-001                  1.3137146518936240E+000                  4.5433874145345916E+000                 -4.8608249544177244E+000                  7.7683030548836598E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     303                  9.8595413243228236E-001                  1.3129756284941592E+000                  4.5480428928008472E+000                 -4.8501094485566956E+000                  7.7841758393881335E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     304                  9.8550588058065125E-001                  1.3122286859336125E+000                  4.5527600245968376E+000                 -4.8394451723097154E+000                  7.8000493834817437E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     305                  9.8504391012336612E-001                  1.3114736493420829E+000                  4.5575392200698142E+000                 -4.8288313750374536E+000                  7.8159237515038162E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     306                  9.8456782740237048E-001                  1.3107103411483185E+000                  4.5623806296186808E+000                 -4.8182669404531211E+000                  7.8317990089336424E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     307                  9.8407722880888160E-001                  1.3099385816922926E+000                  4.5672841269554389E+000                 -4.8077508388840942E+000                  7.8476752218510173E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     308                  9.8357170061251220E-001                  1.3091581890619892E+000                  4.5722493220703333E+000                 -4.7972822399933763E+000                  7.8635524564708392E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     309                  9.8305081879097111E-001                  1.3083689787152544E+000                  4.5772755620656689E+000                 -4.7868601405225339E+000                  7.8794307787697138E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     310                  9.8251414886170940E-001                  1.3075707637664369E+000                  4.5823619135738953E+000                 -4.7764833563840661E+000                  7.8953102540680895E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     311                  9.8196124571721599E-001                  1.3067633553104296E+000                  4.5875071834352523E+000                 -4.7661509197300393E+000                  7.9111909465395431E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     312                  9.8139165346500334E-001                  1.3059465620236361E+000                  4.5927099890055798E+000                 -4.7558622340765382E+000                  7.9270729187673883E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     313                  9.8080490527152708E-001                  1.3051201894460744E+000                  4.5979687960496021E+000                 -4.7456167163124912E+000                  7.9429562314309887E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     314                  9.8020052320912321E-001                  1.3042840399090256E+000                  4.6032819137420482E+000                 -4.7354136398769517E+000                  7.9588409430619365E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     315                  9.7957801810471457E-001                  1.3034379127635685E+000                  4.6086474639340427E+000                 -4.7252511402899655E+000                  7.9747271098561310E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     316                  9.7893688938921153E-001                  1.3025816065886762E+000                  4.6140633342154471E+000                 -4.7151264633449017E+000                  7.9906147852697282E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     317                  9.7827662494731993E-001                  1.3017149210476027E+000                  4.6195271551922730E+000                 -4.7050367355644989E+000                  8.0065040194587631E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     318                  9.7759670096741957E-001                  1.3008376573043794E+000                  4.6250363106864247E+000                 -4.6949791586639815E+000                  8.0223948587803875E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     319                  9.7689658179069949E-001                  1.2999496180636840E+000                  4.6305880114682223E+000                 -4.6849514168981461E+000                  8.0382873453944104E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     320                  9.7617571976080042E-001                  1.2990506067628831E+000                  4.6361793769339430E+000                 -4.6749513853923679E+000                  8.0541815170329709E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     321                  9.7543355507673724E-001                  1.2981404273203028E+000                  4.6418074521425634E+000                 -4.6649769715832168E+000                  8.0700774068323788E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     322                  9.7466951564824678E-001                  1.2972188842010528E+000                  4.6474692167993199E+000                 -4.6550256241886379E+000                  8.0859750431942032E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     323                  9.7388301695323054E-001                  1.2962857835426715E+000                  4.6531616225826129E+000                 -4.6450940112697658E+000                  8.1018744494929784E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     324                  9.7307346190071620E-001                  1.2953409350624709E+000                  4.6588816299871594E+000                 -4.6351787148624091E+000                  8.1177756434841122E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     325                  9.7224024070048254E-001                  1.2943841525626669E+000                  4.6646262168680837E+000                 -4.6252764804000659E+000                  8.1336786366547411E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     326                  9.7138273073622428E-001                  1.2934152539053472E+000                  4.6703923191860532E+000                 -4.6153851995630388E+000                  8.1495834336818955E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     327                  9.7050029643650848E-001                  1.2924340587424443E+000                  4.6761767540316086E+000                 -4.6055032105486786E+000                  8.1654900324034934E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     328                  9.6959228913845630E-001                  1.2914403876715581E+000                  4.6819762150376958E+000                 -4.5956286846190020E+000                  8.1813984240356383E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     329                  9.6865804695152558E-001                  1.2904340627506423E+000                  4.6877872813648915E+000                 -4.5857589962632552E+000                  8.1973085933166914E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     330                  9.6769689462583719E-001                  1.2894149095309297E+000                  4.6936063839625328E+000                 -4.5758905073440737E+000                  8.2132205183526175E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     331                  9.6670814342176237E-001                  1.2883827597430375E+000                  4.6994297666474907E+000                 -4.5660195035905584E+000                  8.2291341701615064E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     332                  9.6569109097381900E-001                  1.2873374518955218E+000                  4.7052534846531753E+000                 -4.5561424504282018E+000                  8.2450495122926206E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     333                  9.6464502114567607E-001                  1.2862788312666746E+000                  4.7110734784260888E+000                 -4.5462562008402925E+000                  8.2609665005429278E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     334                  9.6356920388452294E-001                  1.2852067493655936E+000                  4.7168856619046942E+000                 -4.5363577142992089E+000                  8.2768850826307272E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     335                  9.6246289509416827E-001                  1.2841210640639265E+000                  4.7226859383022850E+000                 -4.5264438868212995E+000                  8.2928051976425792E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     336                  9.6132533652295571E-001                  1.2830216401667824E+000                  4.7284701959265680E+000                 -4.5165115360200856E+000                  8.3087267753508982E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     337                  9.6015575565297528E-001                  1.2819083500453661E+000                  4.7342343384366048E+000                 -4.5065573596361626E+000                  8.3246497357390687E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     338                  9.5895336555402955E-001                  1.2807810743697385E+000                  4.7399743535564349E+000                 -4.4965779484248563E+000                  8.3405739889347004E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     339                  9.5771736469719393E-001                  1.2796397028058575E+000                  4.7456863808902741E+000                 -4.4865700992331776E+000                  8.3564994353529318E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     340                  9.5644693674992909E-001                  1.2784841338959723E+000                  4.7513667340564378E+000                 -4.4765315148706994E+000                  8.3724259658658866E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     341                  9.5514125036970210E-001                  1.2773142730240847E+000                  4.7570118813169167E+000                 -4.4664603123953199E+000                  8.3883534620680820E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     342                  9.5379945901160068E-001                  1.2761300315855064E+000                  4.7640562956284498E+000                 -4.4538246485105031E+000                  8.4083074193650251E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     343                  9.5171718539804961E-001                  1.2743264427314580E+000                  4.7716580525936809E+000                 -4.4398550644071078E+000                  8.4301858628050859E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     344                  9.4991627377748689E-001                  1.2727984519802951E+000                  4.7778138117193993E+000                 -4.4283679712426656E+000                  8.4480876859516592E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     345                  9.4843128400263477E-001                  1.2715596107983855E+000                  4.7832522806291964E+000                 -4.4181133529539744E+000                  8.4640179009410001E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     346                  9.4690595412727918E-001                  1.2703060659505978E+000                  4.7886423466054762E+000                 -4.4078160566920275E+000                  8.4799482292331394E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     347                  9.4533934570681455E-001                  1.2690377659427401E+000                  4.7939836087923249E+000                 -4.3974764771793335E+000                  8.4958784974780830E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     348                  9.4373050329340802E-001                  1.2677546599231715E+000                  4.7992762215979221E+000                 -4.3870955024238194E+000                  8.5118085272999409E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     349                  9.4207845413369040E-001                  1.2664566960674830E+000                  4.8045208567209823E+000                 -4.3766744829829598E+000                  8.5277381364498499E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     350                  9.4038220783585980E-001                  1.2651438199378269E+000                  4.8097186023356544E+000                 -4.3662150549297793E+000                  8.5436671404848710E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     351                  9.3864075595659013E-001                  1.2638159732342966E+000                  4.8148708501527269E+000                 -4.3557191315807406E+000                  8.5595953548909467E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     352                  9.3685307154375419E-001                  1.2624730924850731E+000                  4.8199792440435871E+000                 -4.3451889130169556E+000                  8.5755225972840883E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     353                  9.3501810866602109E-001                  1.2611151076444675E+000                  4.8250456712506073E+000                 -4.3346268279697542E+000                  8.5914486895260804E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     354                  9.3313480193586296E-001                  1.2597419408140758E+000                  4.8300723141963919E+000                 -4.3240353852517064E+000                  8.6073734596103524E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     355                  9.3120206605356548E-001                  1.2583535054087169E+000                  4.8350617020109166E+000                 -4.3134173563182712E+000                  8.6232967431751373E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     356                  9.2921879537437424E-001                  1.2569497047252192E+000                  4.8400167046747500E+000                 -4.3027757828439110E+000                  8.6392183847963366E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     357                  9.2718386349514403E-001                  1.2555304304373236E+000                  4.8449404865329884E+000                 -4.2921135832008108E+000                  8.6551382390647831E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     358                  9.2509612287873211E-001                  1.2540955623541621E+000                  4.8498363507093787E+000                 -4.2814326189608760E+000                  8.6710561713065282E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     359                  9.2295440450166366E-001                  1.2526449713381920E+000                  4.8547075904843702E+000                 -4.2707346946302982E+000                  8.6869720576289193E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     360                  9.2075751751707269E-001                  1.2511785190525448E+000                  4.8595574627855029E+000                 -4.2600219203264773E+000                  8.7028857848512704E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     361                  9.1850424892655513E-001                  1.2496960564684247E+000                  4.8643891948495979E+000                 -4.2492969804217466E+000                  8.7187972506376710E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     362                  9.1619336323274014E-001                  1.2481974213442821E+000                  4.8692060025337423E+000                 -4.2385638707147644E+000                  8.7347063639583595E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     363                  9.1382360210408042E-001                  1.2466824329790480E+000                  4.8740111159521229E+000                 -4.2278268688778224E+000                  8.7506130460732923E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     364                  9.1139368407729227E-001                  1.2451508903121296E+000                  4.8788078010479055E+000                 -4.2170900948490351E+000                  8.7665172314764153E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     365                  9.0890230429967012E-001                  1.2436025715167072E+000                  4.8835993712418215E+000                 -4.2063573096855027E+000                  8.7824188687140339E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     366                  9.0634813428010463E-001                  1.2420372343148056E+000                  4.8883891332325815E+000                 -4.1956306787460180E+000                  8.7983179211357232E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     367                  9.0372982163416649E-001                  1.2404546208538501E+000                  4.8931802993228040E+000                 -4.1849115168408293E+000                  8.8142143668326689E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     368                  9.0104598986801920E-001                  1.2388544601828977E+000                  4.8979759572890851E+000                 -4.1742010183767215E+000                  8.8301081979431686E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     369                  8.9829523822798008E-001                  1.2372364682027979E+000                  4.9027790721520308E+000                 -4.1635003455907649E+000                  8.8459994195838760E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     370                  8.9547614164865652E-001                  1.2356003473336954E+000                  4.9075924895266052E+000                 -4.1528114953443112E+000                  8.8618880484933200E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     371                  8.9258725077696544E-001                  1.2339457828733360E+000                  4.9124189472774127E+000                 -4.1421371613176463E+000                  8.8777741120504423E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     372                  8.8962709205011481E-001                  1.2322724396568283E+000                  4.9172610966316297E+000                 -4.1314800270030547E+000                  8.8936576477161520E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     373                  8.8659416782216249E-001                  1.2305799612702093E+000                  4.9208893369665079E+000                 -4.1235007842770743E+000                  8.9055509064315892E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     374                  8.8504994407662207E-001                  1.2297264418726683E+000                  4.9233244464398602E+000                 -4.1181872451246440E+000                  8.9134909804030809E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     375                  8.8348695648553488E-001                  1.2288679956354631E+000                  4.9270021668679647E+000                 -4.1102269474665531E+000                  8.9254173889608062E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     376                  8.8030391255723894E-001                  1.2271360929902793E+000                  4.9306634911791578E+000                 -4.1022823188918407E+000                  8.9373075594707849E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     377                  8.7868346390518848E-001                  1.2262625554370328E+000                  4.9343679740343234E+000                 -4.0943500807800746E+000                  8.9492309577080729E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     378                  8.7538372135805342E-001                  1.2244999858926044E+000                  4.9393115471238103E+000                 -4.0837989753327371E+000                  8.9651038352691206E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     379                  8.7200417889067272E-001                  1.2227164076532351E+000                  4.9442838594178697E+000                 -4.0732761008560532E+000                  8.9809745671770855E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     380                  8.6854320870847834E-001                  1.2209113456100933E+000                  4.9492868479722771E+000                 -4.0627825770875177E+000                  8.9968432548257802E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     381                  8.6499916018405199E-001                  1.2190843037448642E+000                  4.9543222614042390E+000                 -4.0523192307684415E+000                  9.0127100083152065E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     382                  8.6137036030394198E-001                  1.2172347655244429E+000                  4.9593916475309330E+000                 -4.0418865850580152E+000                  9.0285749456554480E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     383                  8.5765511418880658E-001                  1.2153621943883091E+000                  4.9644963481064490E+000                 -4.0314849344880850E+000                  9.0444381918375303E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     384                  8.5385170568725477E-001                  1.2134660339591712E+000                  4.9696375156536057E+000                 -4.0211147126819604E+000                  9.0602998777985739E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     385                  8.4995839805918838E-001                  1.2115457066549737E+000                  4.9748161350455131E+000                 -4.0107762897978896E+000                  9.0761601395124849E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     386                  8.4597343474269193E-001                  1.2096006131221606E+000                  4.9800330204021295E+000                 -4.0004698135953660E+000                  9.0920191170975659E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     387                  8.4189504021222161E-001                  1.2076301323694854E+000                  4.9852888045672543E+000                 -3.9901953284210525E+000                  9.1078769538004209E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     388                  8.3772142094939184E-001                  1.2056336213901935E+000                  4.9905839450629594E+000                 -3.9799532470591843E+000                  9.1237337950200121E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     389                  8.3345076646931793E-001                  1.2036104125386573E+000                  4.9959187326676426E+000                 -3.9697439523368425E+000                  9.1395897878283581E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     390                  8.2908125038802982E-001                  1.2015598125786253E+000                  5.0012932855682646E+000                 -3.9595676636039983E+000                  9.1554450807417513E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     391                  8.2461103153153603E-001                  1.1994811022922978E+000                  5.0067075435407853E+000                 -3.9494242795941839E+000                  9.1712998235841248E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     392                  8.2003825511631201E-001                  1.1973735368374798E+000                  5.0121612660854753E+000                 -3.9393132130042550E+000                  9.1871541671570416E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     393                  8.1536105406997028E-001                  1.1952363470011347E+000                  5.0176540269424867E+000                 -3.9292336678441622E+000                  9.2030082625467671E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     394                  8.1057755046062951E-001                  1.1930687391955623E+000                  5.0231852056045918E+000                 -3.9191846725602533E+000                  9.2188622603502726E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     395                  8.0568585702287143E-001                  1.1908698953074610E+000                  5.0287540119199958E+000                 -3.9091650296917724E+000                  9.2347163097943312E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     396                  8.0068407882733139E-001                  1.1886389728378028E+000                  5.0343595380546251E+000                 -3.8991733319676678E+000                  9.2505705576272419E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     397                  7.9557031510761078E-001                  1.1863751050175990E+000                  5.0400007794440311E+000                 -3.8892080555041111E+000                  9.2664251468584542E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     398                  7.9034266120225305E-001                  1.1840774004638928E+000                  5.0456766352652380E+000                 -3.8792678145679074E+000                  9.2822802155036328E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     399                  7.8499921060238442E-001                  1.1817449414472723E+000                  5.0513859385230804E+000                 -3.8693520178564125E+000                  9.2981358955804172E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                     400                  7.7953805708004043E-001                  1.1793767784018514E+000                  5.0571274928433718E+000                 -3.8594602867146111E+000                  9.3139923129297308E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
